,title,bids,err_bids,link,price,weekday,date,err_date,hour,ampm,Description,price_cln,cat
7138,2015 Topps Tribute #TA–CG Carlos Gonzalez Topps Encased Signed (#165/189),2,0,https://goldin.co/item/2015-topps-tribute-ta-cg-carlos-gonzalez-topps-encased-signed-165-189cfnrj,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,8,2
7139,2008 Donruss Elite Extra Edition Turn Of The Century-Autograph #156 Rick Porcello Rookie Card – PSA NM-MT 8,2,0,https://goldin.co/item/2008-donruss-elite-extra-edition-turn-of-the-century-autogramajan,$8 ,Fri,5/5/2023,0,4:15,AM,Authentication-PSA-C5ZYHLS59Y,8,2
7140,1998 Topps Gold Label Home Run Race Black Label #HR1 Roger Maris – PSA MINT 9,4,0,https://goldin.co/item/1998-topps-gold-label-home-run-race-black-label-hr1-roger-ma879k2,$13 ,Fri,4/14/2023,0,4:15,AM,"Graded NM-MT 8 by PSA (03013420). Rookie card. Roger Maris appears on this debut rookie collectible from 1958. New York Yankees slugger Roger Maris broke one of baseball's most hallowed records in 1961, crushing 61 home runs to surpass Babe Ruth's long-standing MLB mark. This incredible performance earned Maris his second consecutive American League Most Valuable Player Award as he narrowly edged out his teammate, Mickey Mantle, for the year-end hardware. Maris was a three-time World Series champion—winning twice with New York and claiming his third Fall Classic title in 1967 with the St. Louis Cardinals—and a four-time AL All-Star. Sadly, the Yankees icon passed away in 1985.",13,2
7141,1998 Topps Gold Label Class 2 Gold Label #25 Alex Rodriguez – PSA MINT 9,5,0,https://goldin.co/item/1998-topps-gold-label-class-2-gold-label-25-alex-rodriguez-pudt02,$16 ,Fri,4/14/2023,0,4:15,AM,No Data,16,2
7142,2000 Topps Gallery Of Heroes #GH2 Chipper Jones – PSA MINT 9,14,0,https://goldin.co/item/2000-topps-gallery-gallery-of-heroes-gh2-chipper-jones-psaemn4e,$48 ,Fri,4/7/2023,0,4:15,AM,No Data,48,2
7143,2015 Topps Tribute #TA-AJ Adam Jones Topps Encased Signed (#162/189),6,0,https://goldin.co/item/2015-topps-tribute-ta-aj-adam-jones-topps-encased-signed-162-189ztq5t,$18 ,Fri,5/19/2023,0,4:19,AM,No Data,18,2
7144,1990 Bowman #320 Frank Thomas Rookie Card – PSA NM-MT 8,2,0,https://goldin.co/item/1990-bowman-320-frank-thomas-psa-8ncpli,$8 ,Fri,2/17/2023,0,4:15,AM,No Data,8,2
7145,2008 Bowman Sterling Prospects Autograph Bspcb Charlie Blackmon Signed Rookie Card – PSA MINT 9,5,0,https://goldin.co/item/2008-bowman-sterling-prospects-autograph-bspcb-charlie-black42gyu,$16 ,Fri,5/5/2023,0,4:15,AM,Authentication-PSA-CL24AS2PG5,16,2
7146,2000 Topps Finest #274 Mark McGwire/Pat Burrell - PSA GEM MINT 10,5,0,https://goldin.co/item/2000-topps-finest-274-mark-mcgwire-pat-burrell-psa-gem-mint-10v4ug8,$16 ,Fri,4/7/2023,0,4:15,AM,No Data,16,2
7147,2015 Topps Tribute #NOW–KG Juan Gonzalez Topps Encased Signed (#03/99),2,0,https://goldin.co/item/2015-topps-tribute-now-kg-juan-gonzalez-topps-encased-signed-03-99usbpw,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,8,2
7148,2000 Upper Deck Ionix BioRhythm #B9 Frank Thomas – PSA MINT 9,3,0,https://goldin.co/item/2000-upper-deck-ionix-biorhythm-b9-frank-thomas-psa-991tyj,$11 ,Fri,3/10/2023,0,4:15,AM,No Data,11,2
7149,1998 Topps Gold Label Class 1 Gold Label #100 Ken Griffey Jr. - PSA NM-MT 8,4,0,https://goldin.co/item/1998-topps-gold-label-class-1-gold-label-100-ken-griffey-jr-psa-nm-mty10sp,$13 ,Fri,4/14/2023,0,4:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",13,2
7150,2015 Topps Tribute #NOW–JR Jim Rice Topps Encased Signed (#16/50),13,0,https://goldin.co/item/2015-topps-tribute-now-jr-jim-rice-topps-encased-signed-16-500c1dc,$35 ,Fri,5/19/2023,0,4:15,AM,No Data,35,2
7151,2000 Upper Deck SPx SPXcitment #XC3 Derek Jeter – PSA NM-MT 8,3,0,https://goldin.co/item/2000-spx-spxcitment-xc3-derek-jeter-psa-8syc9o,$10 ,Fri,4/7/2023,0,4:15,AM,"Derek Jeter spent all 20 years of his decorated MLB career with the New York Yankees, winning five World Series titles including in 1996, his first full Major League Baseball season. He was part of the Yankees dynasty that won three straight World Series titles from 1998 to 2000, earning the nicknames ""Captain Clutch"" and ""Mr. November"" for his postseason heroics. Jeter finished his MLB service as New York's career hits leader (3,465) surpassing all-time greats such as Babe Ruth, Lou Gehrig, Mickey Mantle, and Joe DiMaggio. In 2020, Jeter was elected to the National Baseball Hall of Fame in his first year of eligibility after appearing on 396 of a possible 397 ballots.",10,2
7152,2015 Topps Tribute #NOW–DC David Cone Topps Encased Signed (#01/10),8,0,https://goldin.co/item/2015-topps-tribute-now-dc-david-cone-topps-encased-signed-01-10u4hpa,$23 ,Fri,5/19/2023,0,4:15,AM,No Data,23,2
7153,1989 Upper Deck Star Rookie #1 Ken Griffey Jr. Rookie Card – PSA EX 5,6,0,https://goldin.co/item/1989-upper-deck-star-rookie-1-ken-griffey-jr-psa-56bzzh,$32 ,Fri,2/17/2023,0,4:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",32,2
7154,1989 Upper Deck #666 Kirk Gibson – PSA NM-MT 8,4,0,https://goldin.co/item/1989-upper-deck-666-kirk-gibson-psa-8tpprt,$20 ,Fri,2/17/2023,0,4:15,AM,No Data,20,2
7155,1998 Topps Chrome Refractor #321 Ken Griffey Jr. – PSA GEM MT 10,44,0,https://goldin.co/item/1998-topps-chrome-refractor-321-ken-griffey-jr-psa-10z7wtr,"$4,870 ",Fri,4/14/2023,0,4:28,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",4870,2
7156,2015 Topps Supreme Scope Autograph Relic #SSAR-DP Dustin Pedroia Signed Booklet (#1/1),31,0,https://goldin.co/item/2015-topps-supreme-scope-autograph-relic-ssar-dp-dustin-pedroia-signedwgwzm,$186 ,Fri,5/19/2023,0,4:29,AM,No Data,186,2
7157,1989 Upper Deck #25 Randy Johnson Rookie Card – PSA MINT 9,5,0,https://goldin.co/item/1989-upper-deck-star-rookie-25-randy-johnson-psa-9ajotp,$16 ,Fri,2/17/2023,0,4:15,AM,No Data,16,2
7158,2000 Upper Deck Black Diamond Diamonation #D1 Ken Griffey Jr. – PSA NM 7,5,0,https://goldin.co/item/2000-u-d-black-diamond-diamonation-d1-ken-griffey-jr-psa5sxkj,$16 ,Fri,3/10/2023,0,4:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",16,2
7159,2015 Topps Archives 1968 Topps Game Insert  23 Bryce Harper – PSA GEM MT 10,7,0,https://goldin.co/item/2015-topps-archives-1968-topps-game-insert-23-bryce-harpery8b77,$20 ,Fri,5/19/2023,0,4:15,AM,No Data,20,2
7160,1989 S.I. For Kids #75 Bo Jackson – PSA EX 5,3,0,https://goldin.co/item/1989-s-i-for-kids-75-bo-jackson-psa-55w7jz,$11 ,Fri,2/17/2023,0,4:15,AM,"Two-sport star Bo Jackson was one of the most popular athletes of the 1980s. The 1985 Heisman Trophy winner for Auburn University, Jackson's bruising skill at running back, explosive power as a baseball outfielder, and magnetic personality saw him become a ubiquitous figure in American culture in addition to his iconic ""Bo Knows"" calling card. Jackson made the 1989 American League All-Star Team, finishing the season with a career-high 32 home runs and 105 RBI. He was elected to the College Football Hall of Fame in 1996 and remains one of America's most renowned athletes.",11,2
7161,1998 Score All Score Team #11 Kirby Puckett – PSA GEM MT 10,9,0,https://goldin.co/item/1998-score-all-score-team-11-kirby-puckett-psa-10q5q8l,$31 ,Fri,4/14/2023,0,4:15,AM,No Data,31,2
7162,2015 Stadium Club True Colors  Mt Mike Trout – PSA GEM MT 10,8,0,https://goldin.co/item/2015-stadium-club-true-colors-mt-mike-trout-psa-102d8q2,$28 ,Fri,5/19/2023,0,4:15,AM,"Los Angeles Angels centerfielder Mike Trout has proven himself time and time again to be the most talented baseball player of his generation. A three-time American League Most Valuable Player, Trout's combination of speed and power has drawn comparisons to all-time greats like Mickey Mantle and Willie Mays. Through 12 MLB seasons, Trout has mashed 350 home runs with a career .303 batting average and is the active leader in both on-base percentage (.415) and slugging percentage (.587) as of Opening Day 2023. ""The Millville Meteor"" is charting an express path with the Hall of Fame as his destination, and the young superstar's most impressive statistical contributions may be yet to come.",28,2
7163,2004 Playoff Prestige Xtra Bases Purple Autograph #146 Ryan Howard Signed Rookie Card (#090/100) – PSA NM-MT 8,12,0,https://goldin.co/item/2004-playoff-prestige-xtra-bases-purple-autograph-146-ryan-htcatn,$35 ,Fri,4/21/2023,0,4:15,AM,No Data,35,2
7164,1989 O-Pee-Chee Stickers #18 Rickey Henderson/32 Dale Murphy – PSA NM-MT 8,2,0,https://goldin.co/item/1989-o-pee-chee-stickers-dale-murphy-32-18-rickey-hendersonpvkyu,$8 ,Fri,2/17/2023,0,4:15,AM,No Data,8,2
7165,1989 Fleer #548 Ken Griffey Jr. Rookie Card – PSA NM 7,3,0,https://goldin.co/item/1989-fleer-548-ken-griffey-jr-psa-7tft8j,$11 ,Fri,2/17/2023,0,4:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",11,2
7166,1989 Donruss #33 Ken Griffey Jr. Rookie Card – PSA MINT 9,8,0,https://goldin.co/item/1989-donruss-33-ken-griffey-jr-psa-90rwwg,$25 ,Fri,2/17/2023,0,4:28,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",25,2
7167,2004 Playoff Absolute Memorabilia Tools Of The Trade Materials Trio #TT-48 Frank Thomas Relic Card (#084/100) – PSA NM-MT 8,2,0,https://goldin.co/item/2004-playoff-absolute-memorabilia-tools-of-the-trade-materiausp9t,$11 ,Fri,4/21/2023,0,4:15,AM,No Data,11,2
7168,2004 Leaf Gamers Second Edition #G-12 Ken Griffey Jr. - PSA GEM MT 10,8,0,https://goldin.co/item/2004-leaf-gamers-second-edition-g-12-ken-griffey-jr-psa-105esas,$24 ,Fri,4/21/2023,0,4:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",24,2
7169,1989 Donruss #33 Ken Griffey Jr. Rookie Card – PSA NM-MT 8,4,0,https://goldin.co/item/1989-donruss-33-ken-griffey-jr-psa-8owe1q,$13 ,Fri,2/17/2023,0,4:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",13,2
7170,1997 Fleer Flair Showcase Diamond Cuts #5 Ken Griffey Jr. - PSA NM-MT 8,16,0,https://goldin.co/item/1997-flair-showcase-diamond-cuts-5-ken-griffey-jr-psa-884rum,$85 ,Fri,3/17/2023,0,3:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",85,2
7171,2000 Pacific Omega EO Portrait #7 Frank Thomas - PSA NM-MT 8,3,0,https://goldin.co/item/2000-pacific-omega-eo-portrait-7-frank-thomas-psa-84i0my,$13 ,Fri,4/7/2023,0,4:15,AM,No Data,13,2
7172,1993 Upper Deck SP Foil #279 Derek Jeter Rookie Card – PSA NM-MT 8,18,0,https://goldin.co/item/1993-sp-foil-279-derek-jeter-psa-8y1hfg,$330 ,Fri,2/24/2023,0,4:15,AM,"Derek Jeter spent all 20 years of his decorated MLB career with the New York Yankees, winning five World Series titles including in 1996, his first full Major League Baseball season. He was part of the Yankees dynasty that won three straight World Series titles from 1998 to 2000, earning the nicknames ""Captain Clutch"" and ""Mr. November"" for his postseason heroics. Jeter finished his MLB service as New York's career hits leader (3,465) surpassing all-time greats such as Babe Ruth, Lou Gehrig, Mickey Mantle, and Joe DiMaggio. In 2020, Jeter was elected to the National Baseball Hall of Fame in his first year of eligibility after appearing on 396 of a possible 397 ballots.",330,2
7173,1998 Pacific Paramount Team Checklist #9 Derek Jeter - PSA NM-MT 8,7,0,https://goldin.co/item/1998-pacific-paramount-team-checklist-9-derek-jeter-psa-nm-mt-8x5du7,$20 ,Fri,4/14/2023,0,4:15,AM,"Derek Jeter spent all 20 years of his decorated MLB career with the New York Yankees, winning five World Series titles including in 1996, his first full Major League Baseball season. He was part of the Yankees dynasty that won three straight World Series titles from 1998 to 2000, earning the nicknames ""Captain Clutch"" and ""Mr. November"" for his postseason heroics. Jeter finished his MLB service as New York's career hits leader (3,465) surpassing all-time greats such as Babe Ruth, Lou Gehrig, Mickey Mantle, and Joe DiMaggio. In 2020, Jeter was elected to the National Baseball Hall of Fame in his first year of eligibility after appearing on 396 of a possible 397 ballots.",20,2
7174,1989 Bowman #225 Nolan Ryan – PSA NM 7,2,0,https://goldin.co/item/1989-bowman-225-nolan-ryan-psa-7hg3md,$8 ,Fri,2/17/2023,0,4:15,AM,"Nolan Ryan earned his reputation as one of the most fearsome pitchers in baseball history over the course of an amazing 27-year career. The all-time leader in strikeouts with 5,714, Ryan won an incredible 324 games and led his league in strikeouts 11 times—with the first coming at the age of 25, and the 11th at the venerable age of 43. No player has eclipsed Ryan's seven career no-hitters. ""The Ryan Express"" was elected to the National Baseball Hall of Fame in his first year of eligibility in 1998 after appearing on 491 of a possible 497 ballots.",8,2
